station,valid,Air Temp,Dew Point Temp,Humidity,Wind Direction,Wind Speed,Altimeter,Visibility,Gust,feel
CYYJ - Victoria Airport,4/12/2025 8:00:00,44.6,35.6,70.48,290,9,30.22,30,,39.18
CYYJ - Victoria Airport,4/12/2025 9:00:00,42.8,35.6,75.5,270,7,30.23,30,,37.94
CYYJ - Victoria Airport,4/12/2025 10:00:00,41,35.6,80.93,310,6,30.22,30,,36.37
CYYJ - Victoria Airport,4/12/2025 11:00:00,41,35.6,80.93,310,8,30.23,30,,35.2
CYYJ - Victoria Airport,4/12/2025 12:00:00,41,33.8,75.33,310,9,30.24,30,,34.7
CYYJ - Victoria Airport,4/12/2025 13:00:00,39.2,33.8,80.79,300,8,30.24,30,,32.98
CYYJ - Victoria Airport,4/12/2025 14:00:00,41,35.6,80.93,300,12,30.26,30,,33.46
CYYJ - Victoria Airport,4/12/2025 15:00:00,42.8,35.6,75.5,300,9,30.27,30,,36.94
CYYJ - Victoria Airport,4/12/2025 16:00:00,44.6,33.8,65.61,290,8,30.28,30,,39.63
CYYJ - Victoria Airport,4/12/2025 17:00:00,48.2,35.6,61.52,260,6,30.29,30,,45.04
CYYJ - Victoria Airport,4/12/2025 18:00:00,50,32,49.81,0,0,30.31,30,,50
CYYJ - Victoria Airport,4/12/2025 19:00:00,51.8,35.6,53.81,100,6,30.31,30,,51.8
CYYJ - Victoria Airport,4/12/2025 20:00:00,51.8,35.6,53.81,120,9,30.31,30,,51.8
CYYJ - Victoria Airport,4/12/2025 21:00:00,53.6,37.4,54.07,120,7,30.31,30,,53.6
CYYJ - Victoria Airport,4/12/2025 22:00:00,53.6,37.4,54.07,70,9,30.31,30,,53.6
CYYJ - Victoria Airport,4/12/2025 23:00:00,53.6,37.4,54.07,70,7,30.31,30,,53.6
CYYJ - Victoria Airport,4/13/2025 0:00:00,53.6,37.4,54.07,60,8,30.31,30,,53.6
CYYJ - Victoria Airport,4/13/2025 1:00:00,53.6,37.4,54.07,70,6,30.31,30,,53.6
CYYJ - Victoria Airport,4/13/2025 2:00:00,51.8,37.4,57.77,90,4,30.33,30,,51.8
CYYJ - Victoria Airport,4/13/2025 3:00:00,46.4,37.4,70.68,230,5,30.34,30,,43.5
CYYJ - Victoria Airport,4/13/2025 4:00:00,46.4,35.6,65.83,260,5,30.36,20,,43.5
CYYJ - Victoria Airport,4/13/2025 5:00:00,44.6,35.6,70.48,280,7,30.37,20,,40.14
CYYJ - Victoria Airport,4/13/2025 6:00:00,42.8,35.6,75.5,250,5,30.38,20,,39.22
CYYJ - Victoria Airport,4/13/2025 7:00:00,41,35.6,80.93,240,8,30.39,20,,35.2
CYYJ - Victoria Airport,4/13/2025 8:00:00,42.8,37.4,81.07,240,5,30.39,20,,39.22
CYYJ - Victoria Airport,4/13/2025 9:00:00,41,35.6,80.93,240,7,30.4,20,,35.75
CYYJ - Victoria Airport,4/13/2025 10:00:00,41,35.6,80.93,260,5,30.39,20,,37.08
CYYJ - Victoria Airport,4/13/2025 11:00:00,41,35.6,80.93,250,4,30.41,20,,37.93
CYYJ - Victoria Airport,4/13/2025 12:00:00,39.2,35.6,86.79,270,5,30.41,20,,34.95
CYYJ - Victoria Airport,4/13/2025 13:00:00,39.2,35.6,86.79,290,6,30.42,30,,34.2
CYYJ - Victoria Airport,4/13/2025 14:00:00,37.4,33.8,86.69,260,4,30.42,30,,33.73
CYYJ - Victoria Airport,4/13/2025 15:00:00,42.8,37.4,81.07,310,6,30.43,30,,38.54
CYYJ - Victoria Airport,4/13/2025 16:00:00,44.6,39.2,81.2,280,3,30.43,30,,43.09
CYYJ - Victoria Airport,4/13/2025 17:00:00,48.2,41,76.01,20,3,30.43,30,,47.21
CYYJ - Victoria Airport,4/13/2025 18:00:00,50,42.8,76.18,90,5,30.44,30,,50
CYYJ - Victoria Airport,4/13/2025 19:00:00,51.8,42.8,71.26,80,4,30.43,30,,51.8
CYYJ - Victoria Airport,4/13/2025 20:00:00,53.6,42.8,66.7,30,5,30.43,30,,53.6
CYYJ - Victoria Airport,4/13/2025 21:00:00,55.4,39.2,54.34,,5,30.41,30,,55.4
CYYJ - Victoria Airport,4/13/2025 22:00:00,55.4,42.8,62.46,110,4,30.4,30,,55.4
CYYJ - Victoria Airport,4/13/2025 23:00:00,57.2,37.4,47.44,40,5,30.38,30,,57.2
CYYJ - Victoria Airport,4/14/2025 0:00:00,57.2,37.4,47.44,90,5,30.36,30,,57.2
CYYJ - Victoria Airport,4/14/2025 1:00:00,55.4,39.2,54.34,100,5,30.35,30,,55.4
CYYJ - Victoria Airport,4/14/2025 2:00:00,53.6,37.4,54.07,80,4,30.35,30,,53.6
CYYJ - Victoria Airport,4/14/2025 3:00:00,51.8,35.6,53.81,160,2,30.34,30,,51.8
CYYJ - Victoria Airport,4/14/2025 4:00:00,46.4,37.4,70.68,230,3,30.34,30,,45.15
CYYJ - Victoria Airport,4/14/2025 5:00:00,44.6,37.4,75.68,240,3,30.34,30,,43.09
CYYJ - Victoria Airport,4/14/2025 6:00:00,44.6,39.2,81.2,270,4,30.32,30,,42.13
CYYJ - Victoria Airport,4/14/2025 7:00:00,42.8,41,93.3,260,4,30.31,30,,40.03
CYYJ - Victoria Airport,4/14/2025 8:00:00,44.6,41,87.09,270,4,30.31,30,,42.13
CYYJ - Victoria Airport,4/14/2025 9:00:00,42.8,39.2,86.99,270,5,30.3,30,,39.22
CYYJ - Victoria Airport,4/14/2025 10:00:00,44.6,39.2,81.2,280,5,30.28,30,,41.36
CYYJ - Victoria Airport,4/14/2025 11:00:00,42.8,39.2,86.99,310,5,30.27,30,,39.22
CYYJ - Victoria Airport,4/14/2025 12:00:00,42.8,39.2,86.99,280,4,30.25,30,,40.03
CYYJ - Victoria Airport,4/14/2025 13:00:00,42.8,39.2,86.99,,2,30.24,30,,42.8
CYYJ - Victoria Airport,4/14/2025 14:00:00,42.8,39.2,86.99,280,3,30.23,30,,41.03
CYYJ - Victoria Airport,4/14/2025 15:00:00,46.4,39.2,75.84,290,5,30.23,30,,43.5
CYYJ - Victoria Airport,4/14/2025 16:00:00,48.2,39.2,70.88,280,5,30.23,30,,45.63
CYYJ - Victoria Airport,4/14/2025 17:00:00,51.8,41,66.48,290,4,30.22,30,,51.8
CYYJ - Victoria Airport,4/14/2025 18:00:00,55.4,41,58.27,30,8,30.21,30,,55.4
CYYJ - Victoria Airport,4/14/2025 19:00:00,57.2,42.8,58.52,30,8,30.21,30,,57.2
CYYJ - Victoria Airport,4/14/2025 20:00:00,59,42.8,54.86,20,6,30.19,30,,59
CYYJ - Victoria Airport,4/14/2025 21:00:00,60.8,42.8,51.45,360,6,30.17,30,,60.8
CYYJ - Victoria Airport,4/14/2025 22:00:00,60.8,41,48,40,6,30.16,30,,60.8
CYYJ - Victoria Airport,4/14/2025 23:00:00,62.6,42.8,48.28,30,6,30.13,30,,62.6
CYYJ - Victoria Airport,4/15/2025 0:00:00,62.6,42.8,48.28,20,8,30.12,30,,62.6
CYYJ - Victoria Airport,4/15/2025 1:00:00,60.8,42.8,51.45,30,4,30.1,30,,60.8
CYYJ - Victoria Airport,4/15/2025 2:00:00,59,41,51.18,,3,30.09,30,,59
CYYJ - Victoria Airport,4/15/2025 3:00:00,53.6,42.8,66.7,170,5,30.09,30,,53.6
CYYJ - Victoria Airport,4/15/2025 4:00:00,53.6,41,62.23,130,4,30.1,30,,53.6
CYYJ - Victoria Airport,4/15/2025 5:00:00,50,39.2,66.27,180,2,30.1,20,,50
CYYJ - Victoria Airport,4/15/2025 6:00:00,48.2,41,76.01,0,0,30.11,20,,48.2
CYYJ - Victoria Airport,4/15/2025 7:00:00,48.2,41,76.01,250,2,30.12,20,,48.2
CYYJ - Victoria Airport,4/15/2025 8:00:00,46.4,41,81.34,280,3,30.11,20,,45.15
CYYJ - Victoria Airport,4/15/2025 9:00:00,46.4,42.8,87.19,270,3,30.11,20,,45.15
CYYJ - Victoria Airport,4/15/2025 10:00:00,44.6,41,87.09,230,5,30.1,20,,41.36
CYYJ - Victoria Airport,4/15/2025 11:00:00,42.8,41,93.3,320,3,30.1,20,,41.03
CYYJ - Victoria Airport,4/15/2025 12:00:00,42.8,41,93.3,0,0,30.1,20,,42.8
CYYJ - Victoria Airport,4/15/2025 13:00:00,41,41,100,270,3,30.11,30,,38.98
CYYJ - Victoria Airport,4/15/2025 14:00:00,42.8,41,93.3,270,5,30.12,30,,39.22
CYYJ - Victoria Airport,4/15/2025 15:00:00,48.2,44.6,87.28,0,0,30.13,30,,48.2
CYYJ - Victoria Airport,4/15/2025 16:00:00,51.8,42.8,71.26,250,3,30.13,30,,51.8
CYYJ - Victoria Airport,4/15/2025 17:00:00,55.4,42.8,62.46,280,3,30.13,30,,55.4
CYYJ - Victoria Airport,4/15/2025 18:00:00,57.2,44.6,62.69,130,7,30.13,30,,57.2
CYYJ - Victoria Airport,4/15/2025 19:00:00,59,44.6,58.77,110,6,30.12,30,,59
CYYJ - Victoria Airport,4/15/2025 20:00:00,59,44.6,58.77,50,5,30.11,30,,59
CYYJ - Victoria Airport,4/15/2025 21:00:00,59,42.8,54.86,90,8,30.1,30,,59
CYYJ - Victoria Airport,4/15/2025 22:00:00,59,42.8,54.86,80,7,30.1,30,,59
CYYJ - Victoria Airport,4/15/2025 23:00:00,60.8,42.8,51.45,100,7,30.08,30,,60.8
CYYJ - Victoria Airport,4/16/2025 0:00:00,60.8,44.6,55.12,90,6,30.07,30,,60.8
CYYJ - Victoria Airport,4/16/2025 1:00:00,55.4,44.6,66.91,120,5,30.06,30,,55.4
CYYJ - Victoria Airport,4/16/2025 2:00:00,57.2,44.6,62.69,140,6,30.05,30,,57.2
CYYJ - Victoria Airport,4/16/2025 3:00:00,51.8,44.6,76.34,50,4,30.04,30,,51.8
CYYJ - Victoria Airport,4/16/2025 4:00:00,51.8,44.6,76.34,0,0,30.05,30,,51.8
CYYJ - Victoria Airport,4/16/2025 5:00:00,48.2,44.6,87.28,30,4,30.05,30,,46.34
CYYJ - Victoria Airport,4/16/2025 6:00:00,46.4,44.6,93.4,,2,30.05,30,,46.4
CYYJ - Victoria Airport,4/16/2025 7:00:00,46.4,46.4,100,0,0,30.05,30,,46.4
CYYJ - Victoria Airport,4/16/2025 8:00:00,42.8,41,93.3,240,3,30.06,30,,41.03
CYYJ - Victoria Airport,4/16/2025 9:00:00,44.6,42.8,93.35,230,3,30.05,30,,43.09
CYYJ - Victoria Airport,4/16/2025 10:00:00,41,39.2,93.24,240,3,30.05,30,,38.98
CYYJ - Victoria Airport,4/16/2025 11:00:00,42.8,41,93.3,260,3,30.06,30,,41.03
CYYJ - Victoria Airport,4/16/2025 12:00:00,41,39.2,93.24,260,3,30.06,30,,38.98
CYYJ - Victoria Airport,4/16/2025 13:00:00,39.2,37.4,93.19,240,3,30.07,30,,36.92
CYYJ - Victoria Airport,4/16/2025 14:00:00,41,37.4,86.89,320,2,30.09,30,,41
CYYJ - Victoria Airport,4/16/2025 15:00:00,46.4,39.2,75.84,260,5,30.09,30,,43.5
CYYJ - Victoria Airport,4/16/2025 16:00:00,51.8,39.2,61.99,,3,30.1,30,,51.8
CYYJ - Victoria Airport,4/16/2025 17:00:00,55.4,41,58.27,10,7,30.11,30,,55.4
CYYJ - Victoria Airport,4/16/2025 18:00:00,57.2,41,54.6,360,10,30.13,30,,57.2
CYYJ - Victoria Airport,4/16/2025 19:00:00,59,39.2,47.72,350,9,30.13,30,17,59
CYYJ - Victoria Airport,4/16/2025 20:00:00,59,39.2,47.72,360,5,30.11,30,,59
CYYJ - Victoria Airport,4/16/2025 21:00:00,60.8,33.8,36.16,30,6,30.11,30,,60.8
CYYJ - Victoria Airport,4/16/2025 22:00:00,62.6,35.6,36.45,20,9,30.1,30,,62.6
CYYJ - Victoria Airport,4/16/2025 23:00:00,64.4,30.2,27.55,360,10,30.09,30,,64.4
CYYJ - Victoria Airport,4/17/2025 0:00:00,64.4,33.8,31.85,310,9,30.09,30,,64.4
CYYJ - Victoria Airport,4/17/2025 1:00:00,60.8,26.6,26.98,310,12,30.09,30,,60.8
CYYJ - Victoria Airport,4/17/2025 2:00:00,60.8,28.4,29.06,310,6,30.09,30,,60.8
CYYJ - Victoria Airport,4/17/2025 3:00:00,55.4,28.4,35.28,310,6,30.1,30,,55.4
CYYJ - Victoria Airport,4/17/2025 4:00:00,51.8,30.2,43.32,310,8,30.11,30,,51.8
CYYJ - Victoria Airport,4/17/2025 5:00:00,51.8,33.8,50.08,240,10,30.12,20,,51.8
CYYJ - Victoria Airport,4/17/2025 6:00:00,51.8,30.2,43.32,260,4,30.13,20,,51.8
CYYJ - Victoria Airport,4/17/2025 7:00:00,46.4,30.2,53,250,7,30.14,20,,42.33
CYYJ - Victoria Airport,4/17/2025 8:00:00,48.2,30.2,49.53,250,3,30.15,20,,47.21
CYYJ - Victoria Airport,4/17/2025 9:00:00,44.6,28.4,52.72,250,6,30.16,20,,40.71
CYYJ - Victoria Airport,4/17/2025 10:00:00,46.4,28.4,49.24,270,5,30.16,20,,43.5
CYYJ - Victoria Airport,4/17/2025 11:00:00,42.8,32,65.38,260,6,30.17,20,,38.54
CYYJ - Victoria Airport,4/17/2025 12:00:00,42.8,32,65.38,270,6,30.17,20,,38.54
CYYJ - Victoria Airport,4/17/2025 13:00:00,41,32,70.08,270,5,30.18,30,,37.08
CYYJ - Victoria Airport,4/17/2025 14:00:00,42.8,32,65.38,290,7,30.19,30,,37.94
CYYJ - Victoria Airport,4/17/2025 15:00:00,46.4,33.8,61.28,280,5,30.19,30,,43.5
CYYJ - Victoria Airport,4/17/2025 16:00:00,50,32,49.81,300,3,30.19,30,,50
CYYJ - Victoria Airport,4/17/2025 17:00:00,55.4,33.8,43.9,,2,30.19,30,,55.4
CYYJ - Victoria Airport,4/17/2025 18:00:00,57.2,37.4,47.44,0,0,30.18,30,,57.2
CYYJ - Victoria Airport,4/17/2025 19:00:00,59,35.6,41.42,,2,30.18,30,,59
CYYJ - Victoria Airport,4/17/2025 20:00:00,60.8,37.4,41.71,100,5,30.16,30,,60.8
CYYJ - Victoria Airport,4/17/2025 21:00:00,62.6,28.4,27.27,110,4,30.15,30,,62.6
CYYJ - Victoria Airport,4/17/2025 22:00:00,62.6,26.6,25.32,100,6,30.14,30,,62.6
CYYJ - Victoria Airport,4/17/2025 23:00:00,62.6,32,31.56,90,6,30.13,30,,62.6
CYYJ - Victoria Airport,4/18/2025 0:00:00,62.6,28.4,27.27,90,5,30.12,30,,62.6
CYYJ - Victoria Airport,4/18/2025 1:00:00,62.6,28.4,27.27,120,6,30.11,30,,62.6
CYYJ - Victoria Airport,4/18/2025 2:00:00,59,26.6,28.77,140,6,30.1,30,,59
CYYJ - Victoria Airport,4/18/2025 3:00:00,57.2,26.6,30.69,,2,30.09,30,,57.2
CYYJ - Victoria Airport,4/18/2025 4:00:00,53.6,35.6,50.36,300,2,30.09,30,,53.6
CYYJ - Victoria Airport,4/18/2025 5:00:00,50,35.6,57.52,0,0,30.09,30,,50
CYYJ - Victoria Airport,4/18/2025 6:00:00,44.6,33.8,65.61,230,4,30.1,30,,42.13
CYYJ - Victoria Airport,4/18/2025 7:00:00,46.4,35.6,65.83,250,4,30.1,30,,44.24
CYYJ - Victoria Airport,4/18/2025 8:00:00,48.2,35.6,61.52,250,5,30.11,30,,45.63
CYYJ - Victoria Airport,4/18/2025 9:00:00,44.6,35.6,70.48,230,5,30.12,30,,41.36
CYYJ - Victoria Airport,4/18/2025 10:00:00,42.8,37.4,81.07,250,6,30.12,30,,38.54
CYYJ - Victoria Airport,4/18/2025 11:00:00,41,35.6,80.93,240,6,30.12,30,,36.37
CYYJ - Victoria Airport,4/18/2025 12:00:00,42.8,37.4,81.07,270,6,30.13,30,,38.54
CYYJ - Victoria Airport,4/18/2025 13:00:00,39.2,35.6,86.79,260,4,30.13,30,,35.83
CYYJ - Victoria Airport,4/18/2025 14:00:00,42.8,37.4,81.07,270,5,30.13,30,,39.22
CYYJ - Victoria Airport,4/18/2025 15:00:00,48.2,37.4,66.05,290,4,30.14,30,,46.34
CYYJ - Victoria Airport,4/18/2025 16:00:00,51.8,35.6,53.81,0,0,30.14,30,,51.8
CYYJ - Victoria Airport,4/18/2025 17:00:00,55.4,41,58.27,90,3,30.13,30,,55.4
CYYJ - Victoria Airport,4/18/2025 18:00:00,55.4,41,58.27,100,5,30.13,30,,55.4
CYYJ - Victoria Airport,4/18/2025 19:00:00,57.2,42.8,58.52,120,6,30.12,30,,57.2
CYYJ - Victoria Airport,4/18/2025 20:00:00,57.2,42.8,58.52,130,8,30.11,30,,57.2
CYYJ - Victoria Airport,4/18/2025 21:00:00,59,42.8,54.86,110,8,30.09,30,,59
CYYJ - Victoria Airport,4/18/2025 22:00:00,59,41,51.18,120,8,30.07,30,,59
CYYJ - Victoria Airport,4/18/2025 23:00:00,59,42.8,54.86,130,9,30.06,30,,59
CYYJ - Victoria Airport,4/19/2025 0:00:00,59,46.4,62.92,120,5,30.04,30,,59
CYYJ - Victoria Airport,4/19/2025 1:00:00,57.2,46.4,67.12,30,6,30.03,30,,57.2
CYYJ - Victoria Airport,4/19/2025 2:00:00,55.4,46.4,71.64,360,5,30.03,30,,55.4
CYYJ - Victoria Airport,4/19/2025 3:00:00,55.4,42.8,62.46,320,2,30.04,30,,55.4
CYYJ - Victoria Airport,4/19/2025 4:00:00,55.4,44.6,66.91,150,2,30.04,30,,55.4
CYYJ - Victoria Airport,4/19/2025 5:00:00,53.6,44.6,71.45,180,3,30.06,30,,53.6
CYYJ - Victoria Airport,4/19/2025 5:44:00,57.2,41,54.6,290,5,30.05,20,,57.2
CYYJ - Victoria Airport,4/19/2025 6:00:00,55.4,42.8,62.46,150,5,30.05,20,,55.4
CYYJ - Victoria Airport,4/19/2025 7:00:00,51.8,46.4,81.74,100,4,30.06,20,,51.8
CYYJ - Victoria Airport,4/19/2025 8:00:00,51.8,44.6,76.34,140,3,30.07,30,,51.8
CYYJ - Victoria Airport,4/19/2025 9:00:00,50,44.6,81.61,0,0,30.07,30,,50
CYYJ - Victoria Airport,4/19/2025 10:00:00,50,44.6,81.61,0,0,30.07,30,,50
CYYJ - Victoria Airport,4/19/2025 11:00:00,50,46.4,87.37,130,5,30.09,30,,50
CYYJ - Victoria Airport,4/19/2025 12:00:00,48.2,42.8,81.47,230,5,30.1,30,,45.63
CYYJ - Victoria Airport,4/19/2025 13:00:00,44.6,41,87.09,210,3,30.1,30,,43.09
CYYJ - Victoria Airport,4/19/2025 14:00:00,48.2,44.6,87.28,190,5,30.13,30,,45.63
CYYJ - Victoria Airport,4/19/2025 15:00:00,50,41,71.07,250,5,30.14,30,,50
CYYJ - Victoria Airport,4/19/2025 16:00:00,51.8,39.2,61.99,260,3,30.15,30,,51.8
CYYJ - Victoria Airport,4/19/2025 17:00:00,51.8,41,66.48,100,6,30.16,30,,51.8
CYYJ - Victoria Airport,4/19/2025 18:00:00,53.6,39.2,58.02,140,10,30.17,30,,53.6
CYYJ - Victoria Airport,4/19/2025 19:00:00,55.4,37.4,50.64,150,11,30.17,30,,55.4
CYYJ - Victoria Airport,4/19/2025 20:00:00,53.6,42.8,66.7,140,14,30.18,30,20,53.6
CYYJ - Victoria Airport,4/19/2025 21:00:00,53.6,42.8,66.7,120,12,30.18,30,18,53.6
CYYJ - Victoria Airport,4/19/2025 22:00:00,53.6,44.6,71.45,120,11,30.17,30,,53.6
CYYJ - Victoria Airport,4/19/2025 23:00:00,53.6,42.8,66.7,120,9,30.17,30,,53.6
CYYJ - Victoria Airport,4/20/2025 0:00:00,55.4,39.2,54.34,30,9,30.16,30,,55.4
CYYJ - Victoria Airport,4/20/2025 1:00:00,55.4,39.2,54.34,30,9,30.16,30,,55.4
CYYJ - Victoria Airport,4/20/2025 2:00:00,53.6,39.2,58.02,30,4,30.16,30,,53.6
CYYJ - Victoria Airport,4/20/2025 3:00:00,51.8,39.2,61.99,,2,30.16,30,,51.8
CYYJ - Victoria Airport,4/20/2025 4:00:00,50,37.4,61.76,250,8,30.18,20,,50
CYYJ - Victoria Airport,4/20/2025 5:00:00,48.2,37.4,66.05,250,12,30.19,20,,42.62
CYYJ - Victoria Airport,4/20/2025 6:00:00,50,39.2,66.27,270,9,30.19,20,,50
CYYJ - Victoria Airport,4/20/2025 7:00:00,48.2,39.2,70.88,250,7,30.19,20,,44.53
CYYJ - Victoria Airport,4/20/2025 8:00:00,48.2,39.2,70.88,270,9,30.19,20,,43.66
CYYJ - Victoria Airport,4/20/2025 9:00:00,48.2,39.2,70.88,270,9,30.2,20,,43.66
CYYJ - Victoria Airport,4/20/2025 10:00:00,48.2,39.2,70.88,270,7,30.19,20,,44.53
CYYJ - Victoria Airport,4/20/2025 11:00:00,48.2,41,76.01,280,9,30.18,20,,43.66
CYYJ - Victoria Airport,4/20/2025 12:00:00,48.2,41,76.01,290,7,30.18,20,,44.53
CYYJ - Victoria Airport,4/20/2025 13:00:00,48.2,41,76.01,260,6,30.18,30,,45.04
CYYJ - Victoria Airport,4/20/2025 14:00:00,48.2,41,76.01,270,4,30.18,30,,46.34
CYYJ - Victoria Airport,4/20/2025 15:00:00,48.2,41,76.01,300,5,30.19,30,,45.63
CYYJ - Victoria Airport,4/20/2025 16:00:00,51.8,42.8,71.26,330,4,30.19,30,,51.8
CYYJ - Victoria Airport,4/20/2025 17:00:00,53.6,41,62.23,210,3,30.18,30,,53.6
CYYJ - Victoria Airport,4/20/2025 18:00:00,51.8,41,66.48,100,7,30.18,30,,51.8
CYYJ - Victoria Airport,4/20/2025 18:36:00,53.6,46.4,76.5,120,3,30.17,30,,53.6
CYYJ - Victoria Airport,4/20/2025 19:00:00,50,41,71.07,190,9,30.17,30,,50
CYYJ - Victoria Airport,4/20/2025 19:49:00,53.6,44.6,71.45,110,6,30.15,30,,53.6
CYYJ - Victoria Airport,4/20/2025 20:00:00,55.4,48.2,76.66,100,8,30.15,30,,55.4
CYYJ - Victoria Airport,4/20/2025 21:00:00,53.6,44.6,71.45,40,8,30.15,30,,53.6
CYYJ - Victoria Airport,4/20/2025 22:00:00,53.6,44.6,71.45,30,6,30.13,30,,53.6
CYYJ - Victoria Airport,4/20/2025 23:00:00,55.4,44.6,66.91,80,7,30.11,30,,55.4
CYYJ - Victoria Airport,4/20/2025 23:46:00,51.8,44.6,76.34,20,6,30.12,30,,51.8
CYYJ - Victoria Airport,4/21/2025 0:00:00,51.8,46.4,81.74,360,5,30.12,30,,51.8
CYYJ - Victoria Airport,4/21/2025 1:00:00,51.8,41,66.48,30,6,30.12,30,,51.8
CYYJ - Victoria Airport,4/21/2025 1:18:00,51.8,42.8,71.26,30,4,30.11,30,,51.8
CYYJ - Victoria Airport,4/21/2025 2:00:00,51.8,44.6,76.34,120,4,30.11,30,,51.8
CYYJ - Victoria Airport,4/21/2025 3:00:00,50,37.4,61.76,260,8,30.11,30,,50
CYYJ - Victoria Airport,4/21/2025 4:00:00,48.2,35.6,61.52,250,8,30.13,30,,44.07
CYYJ - Victoria Airport,4/21/2025 5:00:00,48.2,35.6,61.52,250,12,30.15,30,,42.62
CYYJ - Victoria Airport,4/21/2025 6:00:00,48.2,35.6,61.52,270,9,30.15,15,17,43.66
CYYJ - Victoria Airport,4/21/2025 7:00:00,48.2,33.8,57.26,280,9,30.15,30,,43.66
CYYJ - Victoria Airport,4/21/2025 8:00:00,46.4,35.6,65.83,270,6,30.15,30,,42.87
CYYJ - Victoria Airport,4/21/2025 9:00:00,44.6,35.6,70.48,260,4,30.16,30,,42.13
CYYJ - Victoria Airport,4/21/2025 10:00:00,44.6,35.6,70.48,280,8,30.16,30,,39.63
CYYJ - Victoria Airport,4/21/2025 11:00:00,44.6,35.6,70.48,0,0,30.17,30,,44.6
CYYJ - Victoria Airport,4/21/2025 12:00:00,42.8,37.4,81.07,180,2,30.17,30,,42.8
CYYJ - Victoria Airport,4/21/2025 13:00:00,44.6,37.4,75.68,160,3,30.18,30,,43.09
CYYJ - Victoria Airport,4/21/2025 14:00:00,44.6,41,87.09,0,0,30.19,30,,44.6
CYYJ - Victoria Airport,4/21/2025 15:00:00,46.4,39.2,75.84,100,5,30.21,20,,43.5
CYYJ - Victoria Airport,4/21/2025 16:00:00,48.2,35.6,61.52,100,6,30.21,20,,45.04
CYYJ - Victoria Airport,4/21/2025 16:10:00,48.2,37.4,66.05,80,7,30.21,20,,44.53
CYYJ - Victoria Airport,4/21/2025 17:00:00,50,37.4,61.76,70,4,30.22,20,,50
CYYJ - Victoria Airport,4/21/2025 18:00:00,50,37.4,61.76,100,6,30.23,20,,50
CYYJ - Victoria Airport,4/21/2025 19:00:00,50,39.2,66.27,120,5,30.23,20,,50
CYYJ - Victoria Airport,4/21/2025 20:00:00,51.8,39.2,61.99,100,7,30.22,20,,51.8
CYYJ - Victoria Airport,4/21/2025 21:00:00,51.8,39.2,61.99,130,8,30.22,20,,51.8
CYYJ - Victoria Airport,4/21/2025 22:00:00,50,39.2,66.27,110,9,30.22,20,,50
CYYJ - Victoria Airport,4/21/2025 23:00:00,50,39.2,66.27,140,11,30.21,20,,50
CYYJ - Victoria Airport,4/22/2025 0:00:00,51.8,39.2,61.99,140,10,30.21,20,,51.8
CYYJ - Victoria Airport,4/22/2025 1:00:00,50,41,71.07,140,8,30.21,20,,50
CYYJ - Victoria Airport,4/22/2025 2:00:00,51.8,39.2,61.99,140,10,30.2,20,,51.8
CYYJ - Victoria Airport,4/22/2025 3:00:00,48.2,41,76.01,140,4,30.19,20,,46.34
CYYJ - Victoria Airport,4/22/2025 4:00:00,44.6,39.2,81.2,0,0,30.21,20,,44.6
CYYJ - Victoria Airport,4/22/2025 5:00:00,44.6,37.4,75.68,260,4,30.21,20,,42.13
CYYJ - Victoria Airport,4/22/2025 6:00:00,44.6,37.4,75.68,230,5,30.22,20,,41.36
CYYJ - Victoria Airport,4/22/2025 7:00:00,42.8,39.2,86.99,260,6,30.23,20,,38.54
CYYJ - Victoria Airport,4/22/2025 8:00:00,42.8,39.2,86.99,250,6,30.23,20,,38.54
CYYJ - Victoria Airport,4/22/2025 9:00:00,42.8,37.4,81.07,280,9,30.23,20,,36.94
CYYJ - Victoria Airport,4/22/2025 10:00:00,39.2,37.4,93.19,290,5,30.23,20,,34.95
CYYJ - Victoria Airport,4/22/2025 11:00:00,41,37.4,86.89,300,11,30.23,20,,33.84
CYYJ - Victoria Airport,4/22/2025 12:00:00,39.2,37.4,93.19,220,4,30.24,20,,35.83
CYYJ - Victoria Airport,4/22/2025 13:00:00,37.4,35.6,93.14,240,5,30.24,30,,32.81
CYYJ - Victoria Airport,4/22/2025 14:00:00,41,37.4,86.89,290,5,30.25,30,,37.08
CYYJ - Victoria Airport,4/22/2025 15:00:00,46.4,39.2,75.84,300,7,30.25,30,,42.33
CYYJ - Victoria Airport,4/22/2025 16:00:00,46.4,41,81.34,280,4,30.26,30,,44.24
CYYJ - Victoria Airport,4/22/2025 17:00:00,51.8,41,66.48,40,9,30.26,30,,51.8
CYYJ - Victoria Airport,4/22/2025 18:00:00,53.6,41,62.23,60,8,30.26,30,,53.6
CYYJ - Victoria Airport,4/22/2025 19:00:00,55.4,42.8,62.46,50,5,30.25,30,,55.4
CYYJ - Victoria Airport,4/22/2025 20:00:00,55.4,41,58.27,50,5,30.24,30,,55.4
CYYJ - Victoria Airport,4/22/2025 21:00:00,55.4,41,58.27,80,8,30.23,30,,55.4
CYYJ - Victoria Airport,4/22/2025 22:00:00,55.4,41,58.27,70,7,30.21,30,,55.4
CYYJ - Victoria Airport,4/22/2025 23:00:00,57.2,39.2,50.91,80,7,30.2,30,,57.2
CYYJ - Victoria Airport,4/23/2025 0:00:00,57.2,39.2,50.91,90,5,30.18,30,,57.2
